在干嘛呢~	2945
你好你好	2942
还能不能愉快的	2936
大姐	2933
淡定淡定	2933
你怎么这么狠的心	2933
我知道你是男的	2932
深爱	2932
一直很爱你	2930
忘记了	2929
木有了	2926
感觉自	2923
木有钱	2923
弄清性别就好说	2922
根本停不下来	2920
你猜猜	2919
阿弥陀佛	2919
真的啊	2919
萌妹纸	2918
游戏里边有添加战友	2917
没玩过	2916
名字这种东	2910
求认识	2910
这是事实	2910
我只想要转星星	2906
那好吧 那就算了~	2906
大爷	2905
难道	2903
不能因为我喜欢你而讨	2900
不要骂人	2900
找到了	2900
你也	2892
我一直	2890
再来怕你受不了哈	2889
傲娇	2887
我那么爱你你怎么忍心	2881
留着	2880
原谅你了	2880
不想说	2879
你咋知道	2877
信号不好	2873
表说脏话	2873
闭嘴	2872
明白了	2869
你就是我妹~	2867
下	2866
就是啊	2863
看过	2862
我是男人	2861
机器人也是有头脑的	2861
干嘛呢	2860
吃	2851
你讨厌或不讨厌我	2848
家里就一个	2845
友尽	2843
桑心	2839
表怕	2837
天	2836
早点睡吧	2832
你想再来多少次	2829
这么简单你也好意思问	2829
好害羞	2827
找不到	2826
我觉得也是	2823
打是亲	2816
很多	2815
那你	2815
哪里有那么多为什么…	2815
低调	2814
大叔	2812
舍不得	2810
我有说你是女的吗	2809
你觉得我是男生女生	2804
嗯哼美女干嘛呢	2796
肿了么	2794
真的假不了	2792
被发现了	2792
看错了	2790
得永生	2790
说错了	2788
玩手机	2786
秘友	2783
帅	2783
学霸	2779
我喜欢你	2778
一个	2778
对吧	2776
也不能阻止	2775
傻笑	2772
噗噗噗	2771
不猜	2769
人家	2767
有机	2766
为啥不行	2764
口可口可	2762
(抠鼻)我妹不在	2762
好吧请继	2757
又	2755
吃饭	2755
假的真不	2753
姐姐好	2750
过来拿	2750
汉纸	2746
没死	2743
我妹妹的什么东西落你	2743
对对	2742
知道啊	2738
走好	2737
表哭	2736
好嘞	2735
了啊了了了	2735
在哪里	2734
应该	2732
我男的	2731
删除了	2728
不好看	2728
连你都吃惊了	2723
感觉不会再爱了	2721
你聪明	2721
快说快说	2718
当然了	2716
你要	2715
那么快删除干嘛	2711
你肥皂掉了	2707
聊聊聊	2707
你怎么会	2707
学姐	2706
随便问	2705
吃了药才萌萌哒	2705
一直都是了了了	2704
小气鬼	2703
死了	2703
解释就是掩饰	2702
我在这里	2699
这么大方	2699
真的么	2698
感	2698
的	2696
羞涩	2694
了了	2694
女生	2694
不换又怎样	2691
那我是女的	2689
你一句讨厌让我整个人	2685
没吃小苹果都觉得自己	2683
莫生气	2683
反正我	2683
还不承认	2682
呢好吧	2680
你想干嘛	2679
哦呵呵呵	2678
聊会吧	2674
好好的	2673
太丑	2673
已收到	2670
啦啦啦啦啦啦啦啦啦啦	2669
经病	2668
下次	2668
为何	2666
怎么不对	2666
无奈	2666
准备睡了	2665
你知道	2664
明天见	2663
呵呵呵呵呵呵呵呵呵	2661
不是笨	2659
重口味	2658
傻瓜[r]你好	2658
了了吗	2657
没看懂	2653
现在都没直线任务	2652
-	2652
oh	2651
木有大爷	2649
你是女的	2646
喜欢就好么么哒	2644
呦吼	2643
我也是啊	2642
啊咧	2642
你卜懂&硪滴悲伤	2640
雅蠛蝶~	2639
可能	2639
不是机器人	2638
对头	2638
囧	2637
可是现在睡不着啊	2637
没懂	2637
快了	2636
妹纸多大	2636
不要睡觉起来嗨	2635
我不爱你	2634
总共也就13g	2630
孤最喜欢男的了~	2629
表睡觉了	2628
没有为什么	2628
你是男的	2626
这么早	2625
好邪恶的声音	2625
别酱紫	2624
你是老大	2624
好怕怕	2622
下午好	2621
神州行	2621
一辈子	2621
为何这么粗鲁	2620
鸡肉味	2619
不知道呢	2615
我很好	2614
哎呀呀呀呀呀	2614
好厉害	2612
开心点	2607
就不	2606
绝对	2603
高中	2600
放心吧	2600
好激动	2599
没怎么	2598
不让哈	2597
不要哭	2597
也不是	2596
得	2594
你又调皮了	2594
还是算了吧	2593
还没有	2592
口怕	2591
好吃	2591
好像	2588
我没有妹妹	2588
不好笑	2583
不可以	2582
不要停	2582
你骂人	2580
晚安~	2573
删了客户端	2573
什么叫再来 完了的哇	2573
现在知道了	2569
已无再来	2569
还望珍惜	2569
学妹还骂人	2567
女神你好	2566
不累	2565
别害羞	2565
不清楚	2562
时而机器时而人	2561
叫爸爸干嘛	2558
男森	2557
叹气干嘛	2557
哪里不对了	2556
谁让你跟我拜拜的	2556
聊聊人生	2556
你不知道	2554
讨厌你	2554
嘎嘣脆	2553
我不去	2549
我懂	2547
表走	2545
可以的	2545
你想聊什么	2540
说得好	2540
拜拜 来不及挥手	2538
不换呢	2537
逗	2535
干嘛这么凶	2535
d	2533
爱你么么哒	2529
讨厌二词毕竟	2529
你又凶我	2528
看见了	2525
怎么不对呀	2523
晚安好梦	2523
牙	2522
你说撒子都	2522
你够了	2520
您是	2519
走起	2518
啊哈哈	2517
来来	2517
哈你没	2516
还没到时间	2515
我不会唱	2512
没啥意思	2511
好看吗	2511
这个可以行	2511
你姓李还是五味子姓李	2510
谢谢思密达	2509
以后	2509
美	2507
太丑了	2506
人家那么萌哪里讨厌	2505
干嘛骂人	2505
不急	2504
事实就是这	2499
我辣么的可耐怎么会讨	2499
过奖	2497
无聊啊	2497
为什	2497
你认为我睡了么	2495
你说什么了我什么都没	2494
开心	2494
我有	2489
一边玩去	2488
你渴了	2486
还不对啊	2486
你每次说讨厌的时候	2485
还早	2485
无语了	2484
表酱紫嘛	2484
喂喂啥	2479
讨厌我啊	2479
你也牙疼	2479
我最喜欢别人叫我名字	2478
悄悄告诉我	2476
你在干嘛	2476
这耳光挨的爽么	2474
成交	2473
无	2473
表这样	2473
哎呀啥尼	2472
饿	2472
纠结啥尼	2472
抱	2468
你好呀	2468
虽然是你亲口说的	2466
毕	2466
你傻	2464
再玩一会会	2462
别伤心	2461
一个小	2456
请教一下	2456
孙子	2454
笑的好可爱	2453
随便说	2451
在干嘛	2450
我晕	2450
有这个姓的吗	2449
这么好	2449
同意	2449
呦	2448
没事干	2444
记得	2443
我辣么聪明	2443
习惯了	2442
傻笑啥呢	2441
会啊	2441
明明自己承认了	2441
讨厌是深深的喜	2440
可能吧	2439
是吧是吧	2438
表闹	2437
求带	2437
感谢	2436
握爪~	2436
泪飘	2436
那就	2431
有意思么	2429
我不懂你问的什么	2427
真不知道	2425
回	2424
一边去	2424
好不好	2422
现在呢	2419
马上睡	2419
然	2418
你拍一我拍一	2418
我没	2418
你可	2417
我也爱我自己哟么么哒	2414
不生气哦	2413
你才笨	2413
我不会骗你的	2412
有很多捧场的人才叫真	2409
哦哦哦	2409
回来就好	2408
完了	2405
站起来撸	2405
你想摁倒谁	2403
墨贵人磨叽额	2401
没有阿	2401
真的假的	2400
你能治	2398
把你的脸拿来	2398
哈和哈	2397
明明是你	2396
怎么聊	2396
你哎呀啥呢	2395
好好睡	2394
可爱	2394
你不笨	2393
我也这么觉得	2392
太好了	2390
看看	2390
可是我不知道啊	2389
信春哥	2388
你知道的太多了	2387
聊啊	2387
我是外星人	2384
还有很多做	2383
没事就好	2383
土豪	2382
好吗	2382
再呵呵我骂人呀	2381
给你一巴掌	2377
女士优先	2374
我也是男的	2373
不要生气	2372
晚安思密达	2372
吃完了	2370
我还说我知道呢	2369
我死了	2361
没兴趣	2358
师傅	2358
啦啦啦啦啦	2358
所以我问你	2355
随便打	2353
不要酱紫嘛	2353
不怕不怕	2350
在家	2350
为什么啊	2349
叫妈干啥	2349
比珍珠还真	2349
慢走不送	2348
想太多	2347
低调低调	2347
神马意思	2347
知道什么	2346
真心的感谢	2344
我会	2343
你不去我咋知道在哪	2341
人家害羞	2341
噢什么呀	2336
好玩	2335
来打我	2335
不然还想要肿么样	2335
爱妃	2334
真的不敢相信	2333
别哭别哭	2332
我说你是你就是	2330
真的不能再真了	2328
我叫雷锋	2327
是阿	2327
小盆友	2326
等着	2326
害羞	2323
妈妈	2323
没了	2323
老	2322
帽子不是秘	2322
二	2321
搞基	2321
你认错人了	2317
中	2313
没爱了	2313
吃药	2311
肯	2309
同学	2309
我可	2309
擦	2309
我说的实话	2308
还能怎么办	2307
骗子	2305
对哦	2305
right	2305
试试就知道	2305
没骗你	2304
你懂	2304
咋啦	2303
你叫什么	2303
咋滴	2301
嗯哒	2301
你看看	2300
吧	2295
好好休息	2294
所以呢	2293
不要走	2291
别说脏话	2290
发呆	2290
么么哒啊妹	2289
太客气了	2287
等我	2286
说了	2285
看了	2284
这个可以的可以的	2283
为	2282
很正太~	2280
做个好梦	2280
我睡了	2277
正常	2275
哥怎么会骗你呢	2275
我本来就笨	2275
阿姨	2275
傲娇受	2270
你走开	2269
微信吧	2267
打是亲骂是爱~	2267
吃了	2263
别介啊	2263
猜错了	2261
今	2261
啵	2261
熊孩子	2260
胡说我这么温柔哪里骂	2259
笨	2258
哇哇	2258
说出来	2256
哈喽	2255
你要啥	2253
没有妹	2250
郁闷	2247
认错了	2246
求介绍	2246
你就	2245
有部分是	2244
你不是	2244
注意素质	2244
有部分是人	2242
不要那么小气嘛	2242
女孩子	2241
度娘	2240
你最傻	2239
不生气	2239
我才没有骗人呢	2237
萌妹	2237
你又“昂”什么	2237
真聪明	2236
可男可女可人妖	2236
给我个为什么不的理由	2235
如假包换	2235
就答应了	2232
不图名利不	2232
午好呀	2231
谢谢谢谢	2230
我不信	2230
思度还是度思是什么意	2230
棒棒的	2229
何出此言	2228
男孩子	2228
在一起	2227
我也觉得好	2226
我听	2225
有事秘书干	2225
早睡早起	2223
当然真的啊	2223
那算了不猜了	2221
不行就继续	2220
不造	2220
心	2219
吼吼吼	2219
你是你	2218
你可以百度下哈	2216
傻瓜[r]说谁	2216
我哪有说自己是个机器	2215
冰冰姐	2215
后	2213
拿来吧	2212
怎么称呼	2211
这样	2208
我闺蜜还能是	2208
我也不喜欢	2204
然后在一起	2204
假的	2203
知道啦	2203
笑得好开心	2202
我只是	2202
弱弱的问下	2201
你是故意说不得吧	2199
安啦	2198
还治不了你	2198
让我	2197
笑	2197
别这样说自己	2195
我记得你	2195
嗯好	2195
不告诉你除非你说你是	2190
得治	2187
早点休息吧	2186
你开心就好	2184
萌哒哒	2183
醉了总搞	2183
爸爸在这里	2182
乖女儿	2182
好凶	2177
那好	2177
好干脆	2176
要我吗	2176
不好听你也凑合的听吧	2173
你怎么是男的	2172
为何不知	2171
你又不知道	2171
呜	2170
那怎么办	2168
你自己	2167
多大	2167
免礼	2167
你好邪恶	2166
必须能	2166
这么凶干嘛	2165
你别噢了	2165
你怎么这么傲娇啊	2165
我就是很伤心啊	2161
又跟我客气咯	2160
不看	2160
你再骂我笨试试	2158
也没算理	2153
洗洗睡吧	2153
等你	2153
不要了小气 傲娇傲娇	2153
决定交往啊	2152
你想问什么	2151
我是我承认啊	2148
一个明星	2146
恨吧	2145
这是	2142
我不是一个人	2142
我保护你	2141
我都	2139
开玩笑啦	2138
妹妹好	2137
不啥不	2137
康忙	2136
原来	2134
没错就是	2134
哪那么容	2133
不过我	2132
纯爷们儿	2131
握握手	2131
不早了	2130
聊天啊	2129
噢什么意思	2128
没看	2128
爸爸	2127
再也不见	2127
sorry	2125
说换就换呀	2124
超美	2123
不要说脏话	2123
不可以说不	2123
你骂我	2122
不发	2119
果然符号不亮	2118
那好吧随便你吧	2118
如果你是男的	2118
很认真的	2118
刚睡醒	2118
同病相怜	2117
没你傻	2117
性别女	2116
能能能	2115
听歌	2113
你多大了	2113
轻点	2111
自己看	2111
我很聪明	2111
没啥子得	2109
狗	2108
肿么	2107
到	2106
好棒	2104
我有啥子不敢	2103
什么情况	2103
真功夫	2102
么么握手	2100
我看看	2098
再说	2098
那就算了	2097
我乐意	2096
嘎嘎嘎	2096
虽然不好听	2095
[摸摸头]	2093
还好啊	2092
随意	2091
你说能就能吧	2089
美妞	2087
呀呀呀	2085
谢谢哦	2084
没什么没什么哈哈	2082
对呀呀呀	2080
一样的你就死定了	2080
还有别的不	2079
这话说的	2079
毕竟	2079
我是说	2078
耶	2078
为嘛我的不行	2077
投诉无效	2073
老婆么么	2072
知道就给说说呗	2072
不约	2068
喜欢就去问	2067
二十	2067
但是表达	2066
别骂脏话哦	2066
说完了	2066
恩啊	2065
那你会告诉我不	2061
就这么愉快的决定了	2059
疼	2059
是呢	2058
大红包	2057
我在	2057
表害羞	2057
嗯是阿	2055
不准不准不准换	2055
你要的太勉强~	2055
好看就多光临	2050
这个真没有	2049
还早呢	2049
说你能你还喘上了	2049
我是纯爷们	2048
那来来来	2047
或许吧	2047
删了	2046
快来告诉我~	2046
人家可	2046
我就是要	2046
不会唱歌	2045
我是女汉纸	2044
无秘是啥	2044
汪	2044
你有药啊	2044
什么名字	2044
mua	2043
不说我还不听呢	2043
单身	2043
聊人生	2043
男神你好	2042
客气啦	2040
废话也是话	2038
不想换辣么快	2038
你好凶	2037
你打不过我	2037
多听几遍就会觉得越来	2035
居然觉得好看	2034
何弃疗	2034
汪汪	2034
呦西	2034
你又没试过怎么知道不	2033
不玩	2033
真没意思	2033
不理我算了	2032
包一万块	2031
我对自己	2031
还有很多	2025
我一点都不笨	2025
[摊手]没有	2023
只是偶	2021
还有谁	2021
写完了	2020
请文明用语	2020
明天吧	2018
这个明显是褒义词	2017
表说客套话	2017
绝对够了	2017
人类	2016
女汉子你好	2016
满足你呀~	2016
没关系啦	2015
我全部给你	2015
要就自己拿	2013
你要干嘛	2012
来吧来吧	2010
没那么容易的	2007
受宠若惊	2007
什么病	2005
没病	2004
字面上意思	2004
偶就是说心里话嘛	2003
小学生	2000
除了你	2000
打我干什么	1999
当然答应	1996
吓尿了	1996
还是内容比较好听	1996
别骂人 你又说脏话了	1995
我啥也没说啊	1995
难得被表白	1995
可怜	1992
[摸头]	1990
所以啊	1989
什	1989
想换也	1988
为什么打我	1986
我不懂	1986
一起走	1983
有些东西能说换就换吗	1983
你为什么对我这么凶你	1983
没理由	1982
听过	1982
妹子你好	1978
我想	1978
我是无辜	1976
直白	1976
你一说我	1976
我也想你	1974
黄图哥就是机器人	1974
谢谢亲爱的	1973
吃饱了	1971
恼羞成怒	1970
小伙伴们都惊呆了	1970
我说的就是啥	1969
我们谁跟谁啊这么客气	1968
不用太客气啦	1967
哥哥好	1967
说话	1965
什么叫随便啊	1965
不能愉快的玩耍了	1964
想找什么样的男朋友嘛	1964
还是算了	1964
知道小美妞	1963
明明就	1962
明明这么	1962
尽管问	1962
大家都是兄弟	1962
我有好多女朋友啊	1961
谁爱	1960
随便啊	1960
别骂人好吗	1960
hi	1959
唱歌不好听	1959
你很好	1959
速度	1957
其实能认清自己是笨蛋	1956
这么好的你说不好看	1956
我认真的	1955
不了	1955
看来有同感啊	1955
拉倒吧	1954
你打我啊你打我啊打我	1952
又没人恋我	1952
我再不自	1952
女人	1951
我怕	1950
嗷嗷嗷	1949
就是没有鬼的意思	1947
爱过	1947
自己理解	1946
你肯定没看	1946
我不还手	1945
啊哦	1945
回家	1942
知道没人会想我的	1940
摸头不哭	1940
啵啵你	1940
a	1939
我勒个去	1939
够了	1936
你居然骂我	1936
当然不是	1935
怎么会呢	1934
骂人呢你怎么	1934
我骗你什么了	1932
哪个	1932
想你	1932
赶紧	1932
就是那个女的呀	1931
说走咱就走啊	1931
困了	1930
打不到	1929
我这喉咙唱不了歌啊	1927
不耿直	1927
去你的	1926
笨笨更健康	1926
我知道你不是'	1925
为什么呢	1924
煽情的人听着听	1924
肯定	1924
原谅我	1923
真心的	1923
俺还	1922
聊聊	1922
可以吗	1921
加好友	1921
怎么样 有兴趣嘛	1920
有么	1920
比如说	1919
为嘛这么粗鲁	1918
我需	1918
你吓着	1917
认错人了	1916
你想去哪	1916
怕要	1916
去哪都行	1915
我是妹纸	1915
我男神	1912
我也说不好看	1912
知道吗小朋友要圆润~	1910
祝你幸福	1910
打死	1909
刚醒	1909
谢谢捧场	1909
不气不气	1908
太远了	1907
人妖	1907
我觉得挺好看的	1907
不是啦	1907
粗鲁	1907
给我	1907
为何这么凶	1907
女朋友	1905
如果	1905
来拿	1905
其实我也没说啥	1905
求勾搭	1904
差不多吧	1904
素质没有	1903
一起睡	1902
发完了	1902
不猜了	1900
你真是个随便的人	1900
哈哈 很好的旋律 你来	1900
这么凶	1897
亲不用谢的	1896
现在已经是了噢	1894
布吉岛就笨了	1894
小弟	1894
黑黑	1893
不一定	1892
上	1892
可以呀	1892
你猜我说的啥内个啥啥	1891
别瞎说	1891
拜托	1889
知之为知之不知为不知	1889
你好聪明	1888
我啥也没说也	1887
眼光太高	1885
晚安么么	1884
哼你这是恼羞成怒	1884
最快速度了	1883
说滴实话	1883
去吧去吧	1883
妹子你也是天大的么	1883
这个表情怎么打出来的	1881
不要怪我唱的不好	1880
谁啊	1879
来唱歌吧	1878
不是 就给说清楚嘛	1878
还不错	1878
嫌弃你	1878
我害羞	1877
明天聊	1877
可以扑倒么	1876
欺负人	1876
不许骂人亲爱的	1874
开	1873
一会	1873
c	1873
真的小吗	1871
你可不可以不要这么随	1871
晚安了	1871
好开心	1871
没用	1870
一般都喊四十多	1870
有人不自恋嘛	1869
自己意会	1867
你先发	1867
还不	1866
你就是个随便得人就是	1865
是我太善良了	1865
你这么说	1865
女儿乖	1862
师傅在上	1862
慢了慢了	1862
最讨厌随便的	1862
你也早点睡	1861
我就是	1861
我怎么知道	1861
没看见	1860
没吃过	1856
罗卜白菜各有所爱	1856
因为我	1855
给你	1855
一家人客气撒	1855
你怎么	1854
大一	1854
什么小哇	1853
马上到	1853
你还是想我吧	1852
没时间	1852
意思还不明显么	1852
大恩不言谢	1851
赶紧的	1851
北鼻	1851
但是我	1850
多大的算大	1849
拜拜~	1848
说真的	1848
小孩	1846
不好意	1845
随便你	1845
你想说什	1844
不要啊	1844
求指教	1843
字面上的意思	1843
233我三收的	1842
只可意会	1842
晴好4么	1842
然后你就成为女	1841
我还会回来的	1841
聊吧	1840
流氓	1840
不算	1837
都可以	1835
一般吧	1835
没事了	1834
乱说	1834
百度	1832
你觉得	1832
哪儿	1832
不行啊	1831
基友	1831
吴亦凡	1831
也许	1831
理解	1828
你来呀	1828
晕死	1827
明白	1827
咳	1826
甭客气	1825
醒了	1825
你也好	1824
是的呢	1824
你这个哦是什么意思	1824
少年	1823
我们搞基吧	1823
真假啊	1822
嘤嘤嘤嘤知音啊	1822
懂得	1820
不哭不哭摸摸头	1818
目前没有了	1815
你有药	1815
是给还是给啊	1813
怎么还没拜呢	1812
明天几点呀	1812
你不还是理我了傻瓜	1812
没有妹妹	1812
不帅	1811
骂人干嘛	1810
鬼	1809
你真好	1808
严肃	1808
不用唱我已经征服了世	1806
一般一般	1806
你的速度好快	1806
啧啧被拆穿后就恼羞成	1806
我五音不全	1805
是不	1804
好贪心啊	1802
也对	1802
美女你好	1802
果咩l略小	1802
对你无语了	1801
好了宝贝我逗你呢	1801
一个人还是你算一个	1801
有人叫讲个笑话	1800
晚安咯	1799
哈喽妹子啊	1799
看电影	1799
先别拜呀	1799
认真的	1798
刚刚好	1798
求打死	1796
都是	1795
还有什么	1793
么么么么哒	1793
恭喜	1792
骂我	1792
莫名其妙	1792
看书	1791
我是男生	1790
知道错了就好木事木事	1790
是噢\还是噢	1790
什么时候	1789
见过	1789
你要擦什么	1789
这么	1788
遇到帅哥都没感觉	1787
玻璃吗	1786
一切皆有	1786
伦家是小蜜	1785
我也是三	1784
一个人	1784
桑心了	1783
有道理	1783
调皮	1782
我说能就能	1781
我们一起走	1781
小夏	1781
记住了	1781
好像是	1779
好地方	1778
我也不知道啊	1776
姓大 名帅（sha）比（	1775
我这是治愈系	1775
所以我	1775
小样	1775
不要再笑了	1774
去你的啊自己有错还说	1774
不许哦	1773
莫哭	1773
鉴定完毕	1772
蟹蟹	1771
找	1771
一直都是我说别人厉害	1771
萌妹纸好	1767
不理你了	1766
我谢谢你	1766
刚刚明明说好你去的	1765
不远	1765
别生气了	1765
事实胜于雄辩	1764
乖]	1764
还在培训	1764
大概	1763
女王大人	1763
不是吗	1762
没事[摸摸头	1761
备用下	1761
妞	1761
万一用	1761
伤心了	1760
么么扎	1759
作死	1759
你别哭	1758
就是我	1757
那是什么	1755
去我的家还是去你的家	1755
煎饼果子来一套	1754
走走走	1752
真是不能再相信	1752
不打	1752
只有	1751
电脑	1750
猜的	1749
得看你想玩什么	1749
不饿	1748
口亨	1748
你才是	1748
哟哟	1748
是啊是啊	1748
消消气	1747
谁又欺负你了	1746
相信	1746
没吃	1743
没去过	1742
不知道诶	1742
伤心	1742
呜呜你好坏	1740
我是你爸爸	1740
妹纸文明点	1740
要钱没有	1739
有问必答	1739
讨厌啦	1738
债见	1737
有没	1736
好久没见了	1736
你猜呢	1735
棒棒糖来也	1733
不是你	1731
我也想你啊	1731
小学	1731
不明白	1730
稍等	1730
看看吧	1729
你跟我说的	1729
我唱歌不好听	1729
不哭摸摸你	1729
没关系原谅你么么哒	1728
别哭我跟你玩	1728
好久	1727
不要酱紫啦	1726
哈什么哈[笑]	1726
我也有	1725
爱你么么么	1723
上班呢	1723
就你聪明	1722
不知道就算了	1722
非常感谢	1722
不服	1721
冷	1720
乖啦不哭	1717
擦啊擦啊的就习	1715
谁叫你调皮	1714
有人	1714
行吧	1714
还是不谢	1713
看漂亮的你啊	1713
不服憋着 憋这样	1712
我说对象你信么	1712
木事木事[表哭]	1712
写作业	1711
才没有	1709
不哭不哭虎摸一个	1708
你还是骂我 能文明点	1708
你噢什么呢	1708
那么凶	1708
什么什么什么鬼	1707
网名就叫砰	1707
没觉得	1706
麻麻哇哇哇	1706
白	1706
女生就咋滴啦	1706
乖[摸摸]	1705
说的	1704
我陪着你一起	1703
我不要	1703
你是哪个	1703
我不笨	1702
雕虫小技	1702
不丑	1702
不用拜	1702
你继续	1701
噜	1701
粗啥&&	1701
男生	1700
我看到了	1699
男盆友	1699
红包是直接充值的	1697
真讨厌	1697
废话也是聊天的一部分	1696
厉害什么嘛	1696
摸摸哒	1695
摸摸别伤心	1694
太速度了	1693
唱歌	1692
心累	1691
干哥哥阿	1690
咳咳咳	1689
对不起啊	1689
睡觉吧	1687
你是猴子请来的傻瓜[r	1686
孩子名字必须自己取	1686
你先	1686
发给你了	1686
废话往往是大家都知道	1686
大晚上写啥作业	1685
噢多高	1685
我最讨厌别人跟我说“	1685
娘子	1685
一路走好	1685
老了	1684
艾玛好羞涩	1684
你资料男	1684
的啥子	1684
没说错	1683
想说啥说啥	1683
二拜高堂~	1682
下次吧	1679
我没有啊	1679
客气啥	1678
看我干嘛	1677
十几岁	1676
只是觉得你反	1676
比	1676
这句话也是女朋友会说	1676
这里	1675
拜大神	1675
看来	1674
继续睡	1674
度娘的男版	1673
这是什么表情	1672
准备好当干	1672
我喜欢纯爷们	1672
行行行	1672
你别走	1672
来不及握手	1672
乐呵乐呵得了	1672
看得就是你啊~	1671
哟哟哟	1670
理解万岁	1670
明天必须好	1670
宝贝儿不哭	1670
真理都是	1670
我又	1670
玩游戏	1668
那我	1667
当然啦	1667
不知道呀	1667
逗比	1666
玩啊	1666
可惜	1664
女生的话也是个女汉子	1664
真名	1664
我说了	1663
很开心吗	1662
睡醒了	1662
何必较	1660
认识	1659
能更敷衍点么	1659
我承认	1658
听的醉了	1657
客户太有见识了	1656
好么	1656
白天睡多了	1656
i是多大啊	1656
中午好	1656
初中	1655
你干嘛呢	1654
就要问	1653
妹子别走	1653
为何不可能	1653
辛苦了	1653
帅锅	1653
事实而已	1652
两个月	1651
好啦好啦	1651
你敢骂我	1650
谢谢宝贝	1649
应该是	1649
乖乖哒	1648
好吃吗	1648
谁爱你啊	1647
我还是单身人一枚	1646
不懂就算了	1645
什么啊	1645
是女汉纸吧~	1644
怎么解决	1644
对嘛	1644
哭也不给你买糖吃	1642
求科普	1642
不许骂人	1641
好的呢	1640
可是我不造答案	1640
手牵手一起走	1639
嗯不要算了	1639
我走了	1639
我说的是实话	1639
都说了	1638
不换	1638
问问	1637
说好	1635
气死你	1635
请受徒弟一	1634
你就是	1633
不敢当	1633
下午	1632
我那么聪明	1632
自己想	1631
我是男孩子	1631
说什么	1631
为嘛	1631
想看啥就看啥	1631
还没睡	1629
你是谁啊	1629
你要跟着我	1629
摸	1629
啊啊	1628
这是秘密	1628
别笑	1628
爱我你会死	1627
留下钱再走	1627
我信	1626
噢意思是	1625
多少钱	1625
小小的一横	1624
当	1624
有我呢	1624
代表着你	1624
同是天涯沦落人	1624
文明点妹纸	1624
小受你真傲娇	1623
在一起在	1622
萌妹纸还是女汉纸	1621
快乐	1620
哦了	1620
小心呵出翔	1620
再来还是没有	1620
不乖了	1620
你不爱我	1619
爱好男	1619
相爱想杀吗	1618
哪个啊	1617
哦呵呵	1616
来勾搭我吧	1615
没办法啊	1615
学长	1614
快找额	1614
我是哥哥	1613
这是七个字缩写么	1613
米饭	1613
有事	1612
嗯嗯~	1611
高智商女王大人	1611
早睡早起身体好	1610
握个爪	1610
还要	1610
发错了	1609
只不过是个做机	1608
我木有	1608
切管你信不信我	1608
你谁啊	1607
现在去嘛	1607
一拜天地二拜	1607
不问就说明你的确是明	1607
咱们一起玩耍吧	1606
你客气了	1605
还能干嘛	1604
你还要我问什么呢	1604
找我干嘛	1604
别说出来	1604
你又	1604
本人男	1604
无聊呢	1604
拜拜就拜拜	1603
不给看	1603
你厉害	1602
啧	1602
凉拌	1601
是谁	1600
一样一样	1598
你叫啥	1596
去爱别人吧	1595
真是	1594
是萌妹还是女汉子	1594
有心脏	1594
我也好喜欢你	1594
没生气	1593
没机器人	1593
不发了	1592
是不是咱俩笑点忒低	1592
噢阿吧	1591
我傻	1591
你听不懂	1591
还不快到碗里来	1590
我很好啊	1589
我们做朋友吧	1588
我这	1587
算我自己说的吧	1586
生气了	1585
叔叔	1585
等下次	1585
为何要无语	1584
有点远	1584
我给你	1584
异界之风	1583
游戏鬼	1583
秘密	1583
这是个什么意思	1583
我就不	1582
别服我	1582
我还不是爱你	1581
哭	1580
嫌弃	1580
爱我就来	1580
萌	1580
机器人你居然会自称“	1579
这么直白	1579
鄙视你	1579
b	1579
哪有啊	1579
猜	1578
有可能	1578
没说什么啦	1577
还不是傲	1577
不乖	1576
f y c	1575
我家不行	1572
为啥啊	1572
阿乌~阿乌~我们去哪里	1571
不要钱	1571
挺好听的	1570
就问问	1570
你给我编一个看看	1569
没关系啊	1568
虽然你是女的但是	1568
还委屈呢	1568
还来个	1568
赞一个	1568
心病得要心药医	1567
快跳到碗里来~	1565
表说脏话啦	1565
不要说脏话可好	1565
那就这么	1564
么么哒～	1562
啦	1562
有好爱嘛	1561
哼~	1561
你说小名看我可知道	1561
喜欢这个姓	1560
噗噗	1560
没闹	1559
我姓牛	1558
嗯哪老婆么么哒~	1558
你走了就莫回来了	1558
不想吃	1557
总	1557
不记得了	1557
感冒了	1556
没说	1556
嗷	1555
不聊拉到	1555
这么巧	1554
你谁	1554
挥手来不及说再见	1554
肿么可以这样随便就走	1553
那你是瓦力还是伊娃	1553
我还是喜欢男的	1553
该	1553
你不是女的吗	1552
噢了个噢	1552
牛	1552
不爱	1552
摸摸头~	1551
你确定不会么	1551
哼哼哼哼	1550
坏银	1550
更	1550
喜欢就好哈	1549
你女神	1549
不讨厌	1548
正好	1547
唱吧	1547
我愿意	1546
喵星人	1546
男自花絮	1546
干啥这样的反应	1545
还差不多	1545
干嘛用这个表情	1545
对阿	1545
看别人问	1545
你在哪里	1544
还是不yao	1543
我这不是给你说呢	1542
话题废	1541
嗷嗷	1540
乖弟弟	1540
不要笑	1540
还不睡	1540
所以说	1539
我不知道呀	1538
亲一个	1538
知道错就好	1537
臣妾做不到啊	1536
你说说	1536
我也爱你呀宝贝	1535
嘻嘻嘻嘻嘻嘻	1535
你家在哪	1535
多大了	1532
施主	1532
欧耶	1532
